Date,Close
2005-01-07,1564.81
2005-01-14,1561.11
2005-01-21,1503.64
2005-01-28,1499.46
2005-02-04,1534.49
2005-02-11,1530.51
2005-02-18,1515.4
2005-02-25,1526.9
2005-03-04,1520.58
2005-03-11,1505.64
2005-03-18,1484.4
2005-04-01,1469.35
2005-04-08,1485.6
2005-04-15,1408.59
2005-04-22,1421.21
2005-04-29,1420.79
2005-05-06,1456.0
2005-05-13,1470.63
2005-05-20,1528.06
2005-05-27,1549.8
2005-06-03,1544.48
2005-06-10,1521.02
2005-06-17,1538.13
2005-06-24,1500.18
2005-07-01,1490.53
2005-07-08,1533.27
2005-07-15,1577.82
2005-07-22,1600.76
2005-07-29,1605.14
2005-08-05,1601.59
2005-08-12,1591.75
2005-08-19,1573.72
2005-08-26,1558.84
2005-09-02,1577.31
2005-09-09,1607.83
2005-09-16,1599.44
2005-09-23,1571.75
2005-09-30,1601.66
2005-10-07,1555.92
2005-10-14,1544.29
2005-10-21,1565.12
2005-10-28,1557.11
2005-11-04,1628.03
2005-11-11,1653.36
2005-11-18,1679.85
2005-11-25,1701.05
2005-12-02,1709.1
2005-12-09,1692.62
2005-12-16,1688.68
2005-12-23,1682.92
2005-12-30,1645.2
2006-01-06,1734.99
2006-01-13,1746.78
2006-01-20,1676.38
2006-01-27,1711.11
2006-02-03,1664.53
2006-02-10,1663.75
2006-02-17,1675.21
2006-02-24,1676.5
2006-03-03,1684.32
2006-03-10,1648.23
2006-03-17,1685.66
2006-03-24,1679.81
2006-03-31,1703.66
2006-04-07,1723.03
2006-04-21,1709.02
2006-04-28,1700.71
2006-05-05,1713.84
2006-05-12,1635.81
2006-05-19,1600.86
2006-05-26,1606.37
2006-06-02,1612.9
2006-06-09,1550.97
2006-06-16,1562.84
2006-06-23,1551.05
2006-06-30,1575.23
2006-07-07,1533.71
2006-07-14,1462.17
2006-07-21,1451.88
2006-07-28,1510.3
2006-08-04,1503.84
2006-08-11,1486.74
2006-08-18,1576.46
2006-08-25,1557.7
2006-09-01,1589.47
2006-09-08,1574.71
2006-09-15,1632.44
2006-09-22,1622.37
2006-09-29,1654.13
2006-10-06,1684.88
2006-10-13,1727.21
2006-10-20,1709.58
2006-10-27,1717.61
2006-11-03,1703.98
2006-11-10,1751.11
2006-11-17,1800.67
2006-11-24,1815.53
2006-12-01,1775.12
2006-12-08,1786.21
2006-12-15,1808.56
2006-12-22,1748.61
2006-12-29,1756.9
2007-01-05,1785.3
2007-01-12,1844.81
2007-01-19,1796.81
2007-01-26,1772.97
2007-02-02,1798.13
2007-02-09,1785.53
